id,content,vertical
2095,将一张长方形纸面按如图所示的方式进行折叠，使点A落至点A′处，点B落至B′处，并且E、A′、B′在同一条直线上，试确定EF与EG有怎样的位置关系，并说明理由．,0
2096,（2017春禄劝县期末）在平行四边形ABCD中，AC，BD相交于点O，点E，F在AC上，且OE等于OF．（1）求证比BE等于DF；（2）当线段OE等于OD时，四边形BEDF为矩形，并说明理由．,0
2097,正方形ABCD的边长为2，BE等于CE，MN等于1，线段MN的两端点分别在CD，AD上滑动，若三角形ABE与三角形DMN相似，求DM的值．,0
2098,（2018秋市北区期中）如图所示，三角形ABC中，D是BC中点，E是AD的中点，过点A作BC的平行线交CE的延长线于F，连接BF．（1）判断并证明四边形AFBD；（2）当三角形ABC满足什么条件时，四边形AFBD是矩形，证明你的结论．,0
2099,（2014春庐江县期末）在四边形ABCD中，角B等于角D，AD平行BC，求证比四边形ABCD是平行四边形．,0
2100,（2018秋武邑县校级期中）定义比如果两个全等的三角形有一条公共边且位于公共边的异侧，我们称这两个三角形成轴全等，公共边所在直线称为全等轴．（1）已知在平面直角坐标系中，三角形ABC的顶点A、B、C的坐标分别为（4，7）、（0，4）、（4，2），若三角形ACD与三角形ABC成轴全等，全等轴为直线AC，请直接写出D点坐标．（2）在平面直角坐标系中，三角形ABC两个顶点B、C坐标分别为（负14，0）、（50除3，0），角ABC等于45角，AC与y轴交于点E，点E的坐标为（0，25除2），点F是OC上一点，坐标为（10，0）．如果M、N为三角形ABC的边上的两点，是否存在三角形OMN与三角形OFM以OM所在直线为全等轴的轴全等？若存在，请求出所有符合条件的点M的坐标；若不存在，请说明理由．,0
2101,如图．已知三角形ABC全等三角形DCB，AB等于CD，角1等于角2，求证比AD平行BC．,0
2102,角1等于角2，角D等于55角，说明AE平行CD并求角BAE的度数．,0
2103,（2010秋甘井子区期末）如图1，角AOB等于140角，角AOD在角AOB的内部，OC平分角AOD，OE平分角BOD．（1）若角AOD等于28角，则角COE的度数为70角．（直接写出答案）（2）若角AOD等于x角，求角COE的度数？（3）如图2，若将题中的“角AOB等于140角”改为“角AOB等于m角”，将“角AOD在角AOB的内部”改为“角AOD在角AOB的外部”，其它条件不变，当角AOD等于x角时，求角COE的度数？,0
2104,（2017秋城关区校级期中）在三角形ABC中，AB等于8厘米，BC等于16厘米，点P从点A出发沿AB边向点B以2厘米除s的速度移动，点Q从B点开始沿BC向点C以4厘米除s的速度移动，如果P、Q分别从A、B同时出发，经几秒钟三角形BPQ和三角形BAC相似？,0
2105,（2019春长春期中）在ABCD中，对角线AC等于21厘米，BE垂直AC，垂足为点E，BE等于5厘米，AD等于7厘米，CF垂直AD的延长线于点F，求CF长．,0
2106,四边形ABCD中，角D等于90角，BC垂直AC，若AD等于4，DC等于3，则AB的长为多少时，这两个直三角形相似．,0
2107,（2018秋福州期末）求证比两边分别相等且其中一组等边的对角相等的两个锐角三角形全等．（要求比根据题意写出已知，求证，并证明）（友情提醒比可将锐角三角形的问题转化为直角三角形的问题处理）,0
2108,如图所示，AB等于BC等于CA等于2，将三角形ABC的三边均分为二等分，并按图中那样构成，则图中有几个三角形？请用你手中的刻度尺度量一下，它们分别是什么形状的三角形？,0
2109,（2017秋天河区期末）点D是三角形ABC边BC上一点，AD等于BD，且AD平分角BAC．（1）若角B等于50角，求角ADC的度数；（2）若角C等于30角，求角ADC的度数．,0
2110,（2017秋宝丰县期末）点C、D在线段AB上，三角形PCD是等边三角形，且三角形ACP相似三角形PDB．（1）求角APB的大小．（2）说明线段AC、CD、BD之间的数量关系．,0
2111,,0
2112,直线AB、CD相交于点O，且角AOD相加角BOC等于220角．求角AOC的度数．,0
2113,（2014秋丹阳市期中）在一次数学课上，陈老师在黑板上画出下图，并写下了四个等式比①AB等于DC，②BE等于CE，③角B等于角C，④角BAE等于角CDE．要求同学从这四个等式中选出两个作为条件，推出三角形AED是等腰三角形．（1）请你按陈老师的要求一一写出所有可能的条件①③或①④或②③或②④．（2）任选一种证明．已知比求证比三角形AED是等腰三角形．证明比,0
2114,（2019春普宁市期末）在ABCD中，角BAD的角平分线交BC于点E，交DC的延长线于点F，连接DE．（1）请判断三角形ADF的形状，并说明理由；（2）已知角ADE等于角FDE等于30角，AE等于2，求ABCD的面积．,0
2115,CD是三角形ABC的角平分线，且角EDC等于角ECD，求证比DE平行BC．,0
2116,（2018秋安庆期末）在三角形ABC中，CD垂直AB，DE垂直AC，DF垂直BC，垂足分别为D，E，F．（1）求证比CECA等于CFCB；（2）EF交CD于点O，求证比三角形COE相似三角形FOD；,0
2117,有两个角的两边分别平行，并且一个角与另一个角的4除5的差为10角，求这两个角的度数．,0
2118,（2018秋同安区校级期中）在等边三角形ABC中，点D为AC边中点，点E在BC的延长线上，且CE等于CD．求证比三角形BDE是等腰三角形．,0
2119,等腰三角形ABC的底边BC等于8厘米，腰AC等于5厘米，AD是底边BC上的高，一动点P在底边上从点B开始向点C以1厘米除s的速度移动，设运动时间为t（s）．（1）求AD的长；（2）当t等于12s时，PC等于AC；（3）当三角形PAC是直角三角形时，求t的值．,0
2120,（2018秋双阳区校级期中）BD是三角形ABC的角平分线，DE平行BC，交AB于点E．求证比三角形BED是等腰三角形．,0
2121,已知M、N、P、Q分别是线段AB、BD、CD、AC的中点，求证比四边形MNPQ是平行四边形．,0
2122,三个相同的三角尺拼接成一个图形，请找出图中的所有平行线，并写出完整推理说明平行的理由．,0
2123,用三根火柴棒可以搭成一个等边三角形，你能用9根火柴搭出5个等边三角形吗？,0
2124,（2019春西湖区校级月考）已知比四边形ACED为平行四边形，F为DC延长线上一点且EF等于BF，求证比（1）AB平行DF．（2）若CF等于2，CD等于3，求AB的值．,0
2125,已知AP和BQ分别平分角MAN和角ABR，且角1等于角2，求证比a平行b．,0
2126,（2019秋沙坪坝区校级月考）在平行四边形ABCD中，角ABC等于45角，AB等于AC，点E，F分别CD、AC边上的点，且AF等于CE，BF的延长线交AE于点G．（1）若DE等于22，AD等于8，求AE．（2）若G是AE的中点，连接CG，求证22AE相加CG等于BG．,0
2127,已知AB等于AC，DB等于DC，F是AD延长线上的任意一点，三角形ABF与三角形ACF全等吗？为什么？,0
2128,（2018秋姜堰区校级月考）已知AB垂直BC，CD垂直BC，AB等于4，CD等于2．P为线段BC上的点，设BC等于m．（1）若m等于9，①若三角形BAP相似三角形CDP，求线段BP的长；②若三角形BAP相似三角形CPD，求线段BP的长；（2）试求m为何值时，使得三角形BAP与三角形CDP相似的点P有且只有2个．,0
2129,在三角形ABC和三角形DEF中，AB与DE、AC与DF分别是两个三角形的对应边，其中AB等于6，BC等于2，DE等于3，那么当EF等于1时，三角形ABC相似三角形DEF．,0
2130,（2016秋米易县校级期中）在三角形ABC中，CE垂直AB于点E，BD垂直AC于点D，连接ED，求证比三角形ABC相似三角形ADE．,0
2131,（2018春柘城县期中）“小头爸爸”为了检查“大头儿子”对平行线的条件与性质这部分知识的掌握情况，给他出了一道题比AB平行DE，角B等于80角，厘米平分角BCD，CN平分角BOE，求证CN垂直厘米．“大头儿子”稍加思索，就做出来了，你知道他是怎样解的吗？请把你的推理过程写下来吧，,0
2132,（2018秋宜春期末）点A、O、B在同一直线上，OC平分角AOB，若角COD等于35角（1）求角BOD的度数；（2）若OE平分角BOD，求角AOE的度数．,0
2133,已知比在三角形ABC中，AB等于AC，AD垂直BC于D，BE垂直AC于E，交AD于H点，在底边BC保持不变的情况下，当高AD变长或变短时，三角形ABC和三角形HBC的面积的积S三角形ABC，S三角形HBC的值是否随着变化？请说明你的理由．,0
2134,（2019春徐州期末）矩形ABCD的对角线相交于点O，DE平行AC，CE平行BD，（1）求证比四边形OCED是菱形；（2）若角E等于60角，DE等于2，求矩形ABCD的面积．,0
2135,（2018秋中山市期中）在三角形ABC中，已知AB等于AC，BD平分角ABC，AE为BC边的中线，AE、BD相交于点D，其中角ADB等于125角，求角BAC的度数．,0
2136,在矩形ABCD中，AB等于16厘米，AD等于6厘米，动点P，Q分别从点A，C同时出发，点P以每秒3厘米的速度向点B移动，点Q以每秒2厘米测得速度向点D移动，当点P到达点B处时，两点均停止移动（1）P，Q两点出发多长时间，线段PQ的长度为10厘米？（2）是否存在某一时刻，使四边形PBCQ为正方形？若存在，求出该时刻；若不存在，请说明理由．,0
2137,（2018大丰区二模）在三角形ABC中，D、E、F分别为三边的中点，点G在边AB上，三角形BDG与四边形ACDG的周长相等，设AB等于BC等于10，AC等于6．（1）求线段BG的长；（2）求证比DG平分角EDF；（3）判断三角形BDG与三角形DFG是否相似，并说明理由．,0
2138,已知比角AOE相加角BEF等于180角，角AOE相加角CDE等于180角，求证比CD平行BE．,0
2139,（2019春天心区月考）已知比D是三角形ABC的边BC上的一点，且AB等于BD等于AD等于DC，求角B，角C，角BAC，角DAC的度数．,0
2140,如图所示，三角形AEC全等三角形ADB，点E和点D是对应顶点．（1）写出它们的对应边和对应角；（2）若角A等于50角，角ABD等于39角，且角1等于角2，求角1的度数．,0
2141,（2016春乳山市期中）将三角形ABC沿BD对折，使点C落在AB上的点C′处，且角C等于2角CBD，已知角A等于36角．（1）求角BDC的度数；（2）写出图中所有的等腰三角形（不用证明）,0
2142,（2008春五峰县期中）已知比在三角形ABC中，D、E分别是AB、AC的中点，连接DE．（1）过E点作EF平行于AB交BC于F（保留作图痕迹）；并说明你作图的正确性．（2）求证比四边形DBFE是平行四边形．,0
2143,（2018春顺义区期末）已知比四边形ABCD是平行四边形，延长BA至点E，使AE等于AB，连接CE、DE、AC，CE与AD交于点F．（1）求证比四边形ACDE是平行四边形；（2）若角AFC等于2角B．求证比四边形ACDE是矩形．,0
2144,（2019梧州一模）已知比点D是三角形ABC边BC上的中点，DE垂直AC，DF垂直AB，垂足分别是点E、F．（1）若角B等于角C，BF等于CE，求证比三角形BFD全等三角形CED．（2）若角B相加角C等于90角，求证比四边形AEDF是矩形．,0
2145,（2019九龙坡区模拟）在ABCD中，CG垂直AB于点G，角ABF等于45角，F在CD上，BF交CG于点E，连接AE，且AE垂直AD．（1）若BG等于2，BC等于29，求EF的长度；（2）求证比CE相加2BE等于AB．,0
2146,二次函数y等于x乘方2相加3x的图象经过点A（1，a），线段AD平行于x轴，交抛物线于点D，在y轴上取一点C（0，2），直线AC交抛物线于点B，连结OA、OB、OC、BD，求坐标平面内使三角形EOD相似三角形AOB的点E的坐标．,0
2147,已知直线AB、CD相交于点O，OE平分角BOD，OF平分角COE，角2比角1等于4比1，求角AOF．,0
2148,（2017秋临清市期末）三角形ABC、三角形CDE均为等腰直角三角形，角ACB等于角DCE等于90角，点E在AB上．求证比三角形CDA全等三角形CEB．,0
2149,有一三角形三边之比为2比5比4，如果另一个与它相似的三角形的周长等于55厘米，那么另一个三角形的三边长分别是多少？,0
2150,（2016朝阳区校级模拟）已知比在三角形ABC中，AB等于AC，D是的BC边的中点，DE垂直AC，DF垂直AB，垂足分别是E、F．（1）求证比DE等于DF；（2）只添加一个条件，使四边形EDFA是正方形，并给出证明．,0
2151,已知直线AB，CD相交于点O，角AOC相加角BOD等于124角，求角AOD．,0
2152,（2009春仁寿县校级期中）三角形ABD全等三角形EBD，三角形DBE全等三角形DCE，B，E，C在一条直线上．（1）BD是角ABE的平分线吗？为什么？（2）DE垂直BC，BE等于EC吗？为什么？,0
2153,（2014春渝中区校级期末）正方形ABCD中，AC为对角线，E、F分别是边AB、AD上的两点，且CE等于CF．求证比AE等于AF．,0
2154,在三角形ABC中，角B与角ACB互余，角B等于50角，角3等于20角，角2是角1的两倍，求证比DE平行BC．,0
2155,（2018秋黄陂区期中）用一条长为20厘米的细绳围成一个等腰三角形，能围成有一边的长是5厘米的等腰三角形吗？如果能，求出其他两边的长；如果不能，说明理由．,0
2156,（2019春郾城区期末）在平行四边形ABCD中，点E，F分别在边AD，BC上，AE等于CF，求证比BE等于DF．,0
2157,已知AD平行BC，角1等于角2，说明BE平行DF的理由．,0
2158,AB平行CD，试找出角B、角C、角BEC三者之间的数量关系．,0
2159,分别以三角形ABC的三边为边长，在BC的同侧作等边三角形ABD，等边三角形BCE，等边三角形ACF，连接DE，EF．求证比四边形ADEF是平行四边形．,0
2160,点E为ABCD外一点，AE垂直EC，BE垂直ED，对角线AC，BD交于点O．求证比ABCD是矩形．,0
2161,（2019春韶关期末）角AGF等于角ABC，角1相加角2等于180角．（1）试判断BF与DE的位置关系，并说明理由；（2）若BF垂直AC，角2等于150角，求角AFG的度数．,0
2162,（2019春肥城市期中）已知OD平分角AOB，射线OC在角AOD内，角BOC等于2角AOC，角AOB等于114角．求角COD的度数．,1
2163,（2014春工业园区校级月考）三角形ABC中，点O是边AC上一个动点，过O作直线MN平行BC．设MN交角ACB的平分线于点E，交角ACB的外角平分线于点F．（1）求证比OE等于OF；（2）当点O在边AC上运动到什么位置时，四边形AECF是矩形？并说明理由．（3）当点O在边AC上运动到何处，且三角形ABC满足什么条件时，四边形AECF是正方形？,0
2164,（2018秋金牛区校级月考）教材第100页在证明“两边成比例且夹角相等的两个三角形相似”时，利用了转化的数学思想，通过添设辅助线，将未知的判定方法转化为前对面已经学过的方法（即已知两角对应相等推得相似或已知平行推得相似）．请利用上述方法完成这个定理的证明．已知在三角形ABC和三角形DEF中，角A等于角D，DE除AB＝DF除AC（AB＞DE）．求证比三角形ABC相似三角形DEF．,0
2165,（2016秋裕安区校级月考）如图所示，三角形ABC是等边三角形，点D、E分别在BC、AC上，且CE等于BD，BE、AD相交于点F．求证比（1）三角形ABD全等三角形BCE；（2）三角形AEF相似三角形BEA．,0
2166,AO垂直BC，垂足为O，角DOA等于32角．当角B等于多少度时，DB平行AO？当角C等于多少度时，DO平行AC？,0
2167,（2017秋临海市期末）直线SN与直线WE相交于点O，射线ON表示正北方向，射线OE表示正东方向．三角板的一个顶点与点O重合，角AOB等于60角．（1）如图1，当点A在点O的北偏东40角的方向上时，求点B在点O的哪个方向上？（2）如图2，若OC是角AON的角平分线，OD是角BOS的角平分线，求角COD的度数．,1
2168,（2019春西湖区校级月考）如图．直线AB平行CD，DE平行BC．（1）判断角B与角D的数量关系．并说明理由．（2）设角B等于（2x相加15角），角D等于（65负3x）角，求角1的度数．,0
2169,（2015春鄂州校级月考）四边形ABCD，角A等于角D，角ABC等于角BCD，角1等于角2，角4等于角5，写出图中平行关系，并证明．（提示比三角形内角和为180角）,0
2170,（2018秋宜都市期末）小明遇到这样一个问题如图1，三角形ABC中，角ACB等于90角，点D在AB上，且BD等于BC，求证比角ABC等于2角ACD．小明发现，除了直接用角度计算的方法外，还可以用下面两种方法比方法2比如图2，作BE垂直CD，垂足为点E．方法3比如图3，作CF垂直AB，垂足为点F．根据阅读材料，从三种方法中任选一种方法，证明角ABC等于2角ACD．,0
2171,（2010黄石）正方形ABCD中，E、F分别是AB、BC边上的点，且AE等于BF，求证比AF垂直DE．,0
2172,三角形ABC全等三角形ADE，角BAE等于88角，角CAD等于26角，求角DAE的度数．,0
2173,（2019春西湖区校级月考）在三角形ABC中，AB等于AC等于10厘米，BC等于12厘米，E是BA延长线的一点，角EAC的平分线AD，若点P在射线AD上从点A开始运动，点Q在线段CB上从点C向点点B运动，运动的速度均为1厘米除s，运动时间为t，若P、Q同时运动．（1）连接PQ交AC于点O．求证比AO等于CO；（2）填空比当t等于25除3秒时，四边形APCQ一定是菱形．（3）当t为多少秒时，四边形APCQ一定是矩形，请说明理由,0
2174,将一副三角板的直角顶点叠放在一起．（1）猜想角AOC与角BOD的大小关系，并说明理由；（2）求角AOD相加角BOC的度数；（3）若角BOD比角AOD等于2比11，求角BOC的度数．,0
2175,（2019秋南岸区校级月考）在平行四边形ABCD中，AE平分角DAB，已知CE等于6，BE等于8，DE等于10．（1）求BC的长；（2）若角CBE等于36角，求角ADC．,0
2176,（2005春金堂县期末）已知三角形ADE相似三角形ABC，角A等于70角，角B等于45角，AE等于3厘米，EB等于4厘米，AD等于4厘米，求角AED的度数及AC的长？,0
2177,（2017春罗湖区校级期中）已知AD平行BC，角A等于角C，你认为直线AB与直线CD满足怎样的位置关系？请写出你的证明过程．,0
2178,（2014秋高港区校级期中）在如图所示的正方形网格中，网格线的交点称为格点．已知A、B是两个格点，若C也是图中的格点，且使得三角形ABC为等腰三角形，在网格中画出所有符合条件的点C．,0
2179,（2017春马龙县校级期末）在三角形ABC中，CD垂直AB，垂足为D，点E在BC上，EF垂直AB，垂足为F．（1）CD与EF平行吗？为什么？（2）如果角1等于角2，试判断DG与BC的位置关系，并说明理由．,0
2180,（2018秋天津期末）已知O为直线AB上的点，OC在角BOD内，角DOC比角COB等于2比3，OE平分角AOD，角EOC等于78角，求角BOD的度数．,0
2181,（2017秋安丘市期末）已知三角形ACF全等三角形DBE，且点A，B，C，D在同一条直线上，角A等于50角，角F等于40角．（1）求三角形DBE各内角的度数；（2）若AD等于16，BC等于10，求AB的长．,0
2182,已知点D在AC上，点B在AE上，三角形ABC全等三角形DBE，且角BDA等于角A，若角A比角C等于5比3，求角DBC的度数．,0
2183,（2018秋西湖区校级月考）在直角三角形ABC中，角C等于90角，AC等于4，BC等于3．在直角三角形ABC的外部拼接一个合适的直角三角形，使得两个直角三角形所拼成的图形是一个等腰三角形，如图所示．要求比尽可能多的画出与示例不同的拼接方法，并直接在图上标明拼接的直角三角形的三边长，而不需要写出计算过程．,0
2184,（2014春川汇区校级月考）直线BC、MN相交于点O，AO垂直BC于O，OD平分角BON，若角DON等于28角．求角AOM度数．,0
2185,如图所示，角AOB＞90角，OC垂直OB，且角AOB比角AOC等于5比2，求角AOC的度数．,1
2186,三角形AEC全等三角形ADB，点E和点D为对应点，试说明（1）BE等于CD；（2）角DCO等于角EBO．,1
2187,（2019春温江区期中）MN平行PQ，点A在MN上，点B在PQ上，连接AB，过点A作AC垂直AB交PQ于点C．过点B作BD平分角ABC交AC于点D，若角NAC等于32角，求角ADB的度数．,0
2188,（2019春武邑县校级月考）OD平分角BOC，OE平分角AOC．（1）若角BOC等于60角，角AOC等于40角，求角DOE的度数；（2）若角DOE等于n角，求角AOB的度数；（3）若角DOE相加角AOB等于180角，求角AOB与角DOE的度数．,1
2189,如图所示，直线AB和CD相交于点O，角EOC等于90角，角COA相加角B0D等于50角，求角EOB的度数．,0
2190,三角形ABC中，点M是AB边的中点，点D是BC边上一个动点，直线DM交射线AG于点E，AG平行BC．（1）求证比ME等于MD；（2）N是AC的中点，且MN等于5．填空比①若AB等于AC，当BD等于5时，四边形AEBD是矩形；②若AB垂直AC，当BD等于5时，四边形AEBD是菱形．,0
2191,（2018春济宁期末）在平面直角坐标系中，已知OA等于6厘米，OB等于8厘米．点P从点B开始沿BA边向终点A以1厘米除秒的速度移动；点Q从点A开始沿AO边向终点O以1厘米除秒的速度移动．若P、Q同时出发，运动时间为t（s）．（1）当t为何值时，三角形APQ与三角形AOB相似？（2）当t为何值时，三角形APQ的面积为8厘米乘方2？,0
2192,（2018秋镇江期末）已知角DOE等于90角，其顶点O在直线MN上从左向右运动，运动速度为每秒2厘米，同时角DOE又绕顶点O以每秒30角的速度顺时针旋转，运动起始位置如图所示，当运动到OE再次与直线MN垂直时停止运动若OF平分角EON，解答如下问题比（1）当顶点O运动路程为10厘米时，角FON等于30角；（2）当角FON等于15角时，求顶点O的运动路程．,0
2193,已知角BAC等于30角，AP平分角BAC，PM平行AB，PM等于5，PD垂直AB，求PD的长．,0
2194,（2017秋宁远县期中）在三角形ABC中，AB等于8厘米，BC等于l6厘米，点P从点A开始沿AB方向以2厘米除s的速度移动，点Q从B点开始沿BC方向以4厘米除s的速度移动，如果P，Q分别从A，B同时出发，经过几秒三角形PBQ与三角形ABC相似？,0
2195,（2018春新城区期末）某种产品的商标如图所示，O是线段AC、BD的交点，并且AO等于DO．请你在不作辅助线的情况下添加一个条件，证明三角形ABO和三角形DCO全等．添加条件BO等于CO．证明比,0
2196,已知角ABC等于60角，角1等于角2．（1）求角3的度数；（2）若AD垂直BC，求证比三角形ABF是等腰三角形；（3）在（2）的条件下，若AF等于8，求DF的长．,0
2197,（2019春西湖区校级月考）平行四边形ABCD中，AP，BP分别平分角DAB和角CBA，交于DC边上点P，AD等于5．（1）求线段AB的长．（2）若BP等于6；求三角形ABP的周长．,0
2198,在三角形ABC中，AB等于AC，点D是BC的中点，点E是AD上任意一点．（1）如图1，连接BE、CE，求证比BE等于CE；（2）如图2，若BE的延长线交AC于点F，且BF垂直AC于F，当角BAC等于45角时，EF等于CF；请证明你的结论．,0
2199,正方形ABCD中，点E在BC上移动，FA平分角DAE，AF交CD于F，连接EF．求证比BE相加DF等于AE．,0
2200,（2019春潜山市期末）O是矩形ABCD对角线的交点，DE平行AC，CE平行BD．（1）求证比四边形OCED是菱形；（2）若角AOD等于120角，DE等于3，求矩形ABCD的面积．,0
2201,（2019春西湖区校级月考）ABCD中，E为BC边上的一个动点（不与B、C重合），过点E作直线AB的垂线，垂足为F，FE与DC的延长线相交于点G．（1）若E为BC中点，求证比BF等于CG；（2）若AB等于5，BC等于10，角B等于60角，当点E在线段BC上运动时，FG的长度是否改变？若不变，求FG；若改变，请说明理由；（3）在（2）的条件下，H为直线AD上的一点，设BE等于x，若A、B、E、H四点构成一个平行四边形，请用含x的代数式表示BH．,0
2202,（2019春天河区期末）在菱形ABCD中，角A等于60角，AD等于8，F是AB的中点，过点F作FE垂直AD，垂足为E，将三角形AEF沿点A到点B的方向平移，得到三角形A′E′F′．（1）求EF的长；（2）设P，P′分别是EF，E′F′的中点，当点A′与点B重合时，求证四边形PP′CD是平行四边形，并求出四边形PP′CD的面积．,0
2203,（2019春南充期末）ABCD的对角线AC与BD交于点O，AC垂直AB．若AB等于6厘米，AD等于10厘米，试求OA，OB的长．,0
2204,ABCD与ABEF中，BC等于BE，角ABC等于角ABE，求证比四边形EFDC是矩形．,0
2205,（2013海州区校级模拟）已知三角形ABC是面积为3的等边三角形，三角形ABC相似三角形ADE，AB等于2AD，角BAD等于45角，AC与DE相交于点F，则三角形AEF的面积等于多少？（结果保留根号）．,0
2206,（2017春济宁期末）在三角形ABC中，AB等于10，BC等于12，BC边上的中线AD等于8．求证比三角形ABC是等腰三角形．,0
2207,（2010秋重庆月考）如图正方形ABCD中，E为AD边上的中点，过A作AF垂直BE，交CD边于F．求证比点F是CD边的中点．,0
2208,将一副三角板叠放在一起，使直角顶点重合于O点．（1）求角AOC相加角DOB的度数；（2）若角DOB等于56角，求角AOC的度数．,0
2209,（2014秋定陶县期中）M为线段AB的中点，AE与BD交于点C，角DME等于角A等于角B，且DM交AC于F，ME交BC于G，写出图中两对相似三角形，并证明其中的一对．,0
2210,（2010秋龙岗区期末）O是直线AB上的一点，OC，OD是两条射线，角BOD等于角COD，角BOC等于156角，求比（1）角COD的度数；（2）角AOD的度数．,0
2211,（2019春邗江区期中）已知比在矩形ABCD中，对角线AC与BD相交于点O，过点A作AE垂直BD，垂足为点E，若角EAC等于2角CAD，求角BAE的度数．,0
2212,（2010奉贤区一模）已知，如图1比在正方形ABCD中，AB等于2，点P是DC延长线上一点，以P为圆心，PD长为半径的圆的一段弧交AB边于点E，（1）若以A为圆心，AE为半径的圆与以BC为直径的圆外切时，求AE的长；（2）如图2比连接PE交BC边于点F，连接DE，设AE长为x，CF长为y，求y与x的函数关系式，并写出自变量x的取值范围；（3）将点B沿直线EF翻折，使点B落在平面上的B′处，当EF等于5除3时，三角形AB′B与三角形BEF是否相似？若相似，请加以证明；若不相似，简要说明理由．,0
2213,（2012秋郑州期末）三角形ABC是边长为2的等边三角形，请你建立适当的平面直角坐标系，并写出A．B．C三个顶点的坐标．,0
2214,（2017春红寺堡区校级月考）AB平行DC，E为BC的中点．（1）过E作EF平行AB，EF与AD交于点F；（2）EF与DC平行吗？为什么？,0
2215,三角形ABC中，点O是AC边上的一动点，过O作直线MN平行BC，设MN交角BCA的平分线于点E，交角BCA的外角平分线于点F．（1）求证比OE等于OF；（2）当点O运动到中点时，四边形AECF是矩形；（3）若AC边上存在点O，使四边形AECF是正方形，且角B等于60角，BC等于1，求正方形AECF的面积．,0
2216,三角形ABC全等三角形DEF，图中相等的线段有比AB等于DE，AC等于DF，BC等于EF，AD等于BE（用等式表示）,0
2217,（2019春开州区期末）点E是正方形ABCD的BC延长线上一点，连接ED，过点B作BF垂直ED交ED的延长线于点F，连接CF．（1）若角ABF等于30角，CE等于43，求BF的长；（2）求证比BF相加DF等于2CF．,0
2218,（2017春洛江区期末）如图所示将菱形放置于平面直角坐标系中，边OC在x轴上，C（5，0），点A的纵坐标为4．（1）直接写出A、B两点的坐标；（2）直线OB上是否存在点M（O、B及对角线交点除外），使得角AMB等于角OMC？若存在，请写出一个点M的坐标并证明；若不存在，请说明理由．,0
2219,（2017秋綦江区期末）O为直线AB上一点，角AOC等于60角，OD平分角AOC，角DOE等于90角．（1）求出角BOD的度数；（2）请通过计算说明OE是否平分角BOC．,0
2220,（2019春天河区校级期中）O为矩形ABCD对角线的交点，DE平行AC，CE平行BD（1）判断四边形OCED是什么特殊四边形？并证明你的结论（2）当AB、AD满足什么条件时，四边形OCED是正方形？请说明理由．,0
2221,直线AB垂直CD于点O，DH交EF于点G，若AB平行EF，角CDH等于135角，求角FGH的度数．,0
2222,（2018春南安市期末）已知，AD是三角形ABC的角平分线，DE平行AC交AB于点E，DF平行AB交AC于点F．求证比四边形AEDF是菱形．,1
2223,在等边三角形ABC中，AD、CE分别是BC、AB边上的高，且AD、CE相交于点F．（1）求角AFE的度数；（2）若点D、E分别在BC、AB上运动，要想使结论（1）成立，请你猜想一下BD与AE应满足什么数量关系？并给出证明．,0
2224,（2019秋邗江区校级月考）在三角形ABC中，AB等于AC，点D在BC上，且AD等于BD（1）求证比角BAD等于角C；（2）若CA等于CD，求角B的度数．,0
2225,（2018春成华区期末）角ABC等于角ACB，BD平分角ABC，CE平分角ACB，角DBF等于角F．试说明比EC平行DF．,0
2226,（2014春慈溪市期末）已知四条直线a，b，c，d，角1等于81角，角2等于79角，角3等于101角，指出图中哪些直线平行？说明理由，并求α的度数．,0
2227,三角形ABC中，点O是AC上一动点，过点O作直线MN平行BC，设MN交角ACB的平分线于点E，交角ACH的平分线于点F．（1）证明比EO等于FO；（2）当点O运动到何处时，四边形AECF是矩形；（3）当O是AC上怎样的点，且AC与BC具有什么关系时，四边形AECF为正方形．,0
2228,（2019春宽城区期末）若角A与角B的两边分别垂直，请判断这两个角的数量关系．（1）如图①，角A与角B的数量关系是相等；如图②，角A与角B的数量关系是互补．（2）请从图①或图②中选择一种情况说明理由．,0
2229,（2017春房山区期末）在三角形ABC中，AB等于BC，BD平分角ABC．过点D作AB的平行线，过点B作AC的平行线，两平行线相交于点E，BC交DE于点F，连接CE．求证比四边形BECD是矩形．,1
2230,（2015秋东台市校级月考）已知比点A、B、C、D在一条直线上，AC等于DB，AE等于DF，BE等于CF．求证比三角形ABE全等三角形DCF．,0
2231,AD是三角形ABC的角平分线，点P在AD上，过点P作PE平行AB，PF平行AC，分别交BC于点E、F．（1）在图中画出线段PE和PF；（2）点D到PE和PF的距离相等吗？请说明理由；（3）当三角形ABC满足什么条件时，三角形PED全等三角形PFD（请填写一个合适的条件）？,0
2232,在三角形ABC中，角C等于90角，BC等于8厘米，4AC负3BC等于0，点P从B点出发，沿BC方向以2厘米除s的速度移动，点Q从C点出发，沿CA方向以1厘米除s的速度移动，若P、Q分别从B、C同时出发，经过多少秒时，三角形CPQ与三角形CBA相似？,0
2233,（2019春郯城县期中）CA是角BCD的平分线，角A等于30角，角BCD等于60角，求证比AB平行CD．,0
2234,在直角三角形ABC中，两锐角的平分线AD，BE相交于点O，OF垂直AC于点F，OG垂直BC于点G，求证比四边形OGCF是正方形．,0
2235,（2013秋崂山区期中）三角形ABC是边长为8的等边三角形，请你建立适当的平面直角坐标系，并求出A．B．C三个顶点的坐标．,0
